attendance_percentage,internal_exam_1,internal_exam_2,assignment_score_avg,quiz_avg,lab_performance,previous_sem_gpa,backlog_count,project_score,midterm_score,study_hours_per_day,library_visits_per_month,online_course_count,doubt_sessions_attended,age,family_income,distance_from_college_km,gender,parental_education_level,urban_or_rural,sleep_hours,stress_level,social_media_hours,internet_access_home,participation_club,participation_sports,internship_completed,health_issues,part_time_job,final_exam_score,pass_fail
77.95973561108393,44.332851495920416,50.72489167718765,60.084351079946,33.7565404500582,50.75188210486342,4.1642266380205175,2,54.667315253060266,49.965462277657124,3.5148418934205266,6,3,1,18,472416.6058587045,10.007904518601723,Female,Postgraduate,Rural,6.86229514011107,4.483827008559475,2.4076493566789243,Yes,Yes,No,No,No,No,49.72335749581836,Fail
65.73522156848475,51.04789368601652,30.0043422025551,46.42736243553376,53.72928667829245,40.72098289020586,4.0,2,45.106127389636946,52.260457597609374,4.219800577926585,5,1,2,24,799179.2084851456,6.197776379938677,Female,School,Urban,5.784665141384693,5.893118352515199,0.5,Yes,Yes,No,No,Yes,No,48.409110833713974,Fail
70.25890715959426,52.961672876915,55.20860807057214,55.54600895365129,32.73928003146779,53.716596222644824,5.827430886136579,1,45.6178301108641,62.0572269448458,0.5481808184866934,9,0,1,19,445176.4800966866,3.155285403773277,Female,Postgraduate,Rural,9.0,4.593850230116017,6.204187452591195,No,No,Yes,No,Yes,No,59.68768484404065,Pass
84.23656724656712,60.872239992639784,61.92679126008464,60.09512895894334,38.0552494259556,57.470191645057824,6.803547174037115,0,57.64271683247311,55.95364607850292,0.6354034309358596,6,2,7,18,315386.1859993634,6.153194442015799,Female,School,Rural,6.036818607682899,1.0,2.8523344975879183,Yes,Yes,Yes,No,No,Yes,84.55579917780867,Pass
93.05826655753225,74.13223112378529,79.84978700882138,62.73376157121169,53.956631236866116,59.97240299308508,7.5358326049421684,0,58.52687145137632,78.29126723129592,4.007566297653264,9,1,3,22,381008.3105237908,11.377390289690014,Male,Graduate,Urban,5.855674421150845,6.046136926054926,5.109301671773942,No,Yes,No,Yes,No,No,92.14584281050742,Pass
72.908305864785,56.420491637659175,58.98094974691392,47.796592685178005,34.38176464870114,41.466066629526225,5.645235585324524,0,42.52903716220043,64.63249321509022,3.5345436974900446,3,2,4,19,738448.942126629,9.534534622788465,Male,Postgraduate,Urban,6.879264426622206,8.590310097375337,1.1921650999205506,No,No,Yes,Yes,No,No,66.54194964384374,Pass
68.24716102722883,62.77287180318885,65.70294660942565,63.709494284672786,48.01543893565877,59.65487885364344,6.342946366618194,1,55.0425391967942,63.634568402235054,1.8365345277170682,8,2,3,20,100000.0,10.980516652613787,Male,School,Rural,5.909773287873361,2.060663466023763,5.032259865815092,Yes,No,No,No,Yes,Yes,78.52202907403024,Pass
75.00791938284895,47.05603550495708,49.78150531969011,63.72845781227977,30.0,62.63736304268413,4.979323545687846,0,59.64759985492296,65.59609914285039,3.5464633635251124,4,2,2,23,627566.5540048474,10.959998195335002,Male,Graduate,Urban,8.374655919455867,5.817177417334724,4.729142669441969,Yes,No,Yes,Yes,No,No,59.92165862744744,Pass
84.01810123393672,61.49825727810882,73.99326911173506,75.92629652655141,56.5559112274837,65.11240515115192,6.484042669462181,0,71.26033450133346,73.42303577683744,0.8880596848441487,5,1,1,19,575142.5713247255,15.85452912155818,Female,School,Rural,4.034765884503304,10.0,1.1596061381294869,Yes,Yes,No,Yes,Yes,Yes,75.74976903197825,Pass
53.34217775799687,42.6810409459177,37.383251751651414,46.119180735883525,33.36682434828898,40.0,4.0,0,42.3356440105533,40.51188831131941,7.896434266303515,5,5,5,19,339065.78665148676,6.573007442061181,Male,Postgraduate,Urban,6.914324933081492,4.3263094927538654,2.808325008300306,Yes,No,Yes,No,No,Yes,48.24503111280475,Fail
40.55728570294143,30.0,42.13819632483465,40.0,30.0,45.0564856199006,4.203294317065281,0,44.841326222847925,40.0,4.967357080241914,10,2,3,22,1103675.340290884,13.832361849768219,Female,Postgraduate,Rural,8.824814866684225,4.989493471087617,1.2225537263680235,Yes,No,No,Yes,Yes,Yes,48.499788587151386,Fail
66.74194725762625,57.69552837130652,36.79468179215013,60.982749537767944,34.90778342702972,49.85952522890651,5.621854981754107,0,58.39588136722844,57.81027060994254,3.93345401611181,2,4,2,24,689867.1434479009,18.984294384443402,Male,Postgraduate,Urban,4.0,3.7841511640309005,3.5198536761723176,Yes,Yes,No,No,Yes,Yes,79.46309246845411,Pass
56.689313611287616,62.61097461359512,47.19940684099883,44.451043518368955,38.45618674649279,44.33769379738202,5.184319142926841,0,40.0,56.01801910533324,3.1134455560162304,12,0,5,23,537030.4160629311,2.530983660580734,Female,School,Rural,8.941439334599899,7.362421984317522,5.429353102870739,No,Yes,No,Yes,No,No,57.997576097891006,Pass
67.37789703529033,50.29068962530355,31.94875365847962,53.71042031673569,46.15641110517311,47.61780239026939,4.0,2,40.0,48.39926671164183,2.0719079327920547,4,4,4,24,734474.093175669,11.58298963942957,Male,Postgraduate,Urban,6.932683952510136,6.829538129498183,3.851242412317296,Yes,No,No,No,Yes,No,44.283623937435905,Fail
72.78329521773793,57.71014583683289,52.63776703211211,55.648535998887915,30.0,40.0,5.448845382252139,2,57.79447533226197,53.2648402932259,1.034720640981189,5,2,3,18,621202.2210786394,7.346783623447274,Male,Postgraduate,Rural,9.0,3.3325436980859893,3.2065168125456083,Yes,Yes,Yes,Yes,No,Yes,57.32970092576188,Pass
68.2012738646548,51.5969121253155,56.73436795080475,40.0,30.61461391151326,43.771564404871484,5.322812061941626,1,40.0,59.586826787207144,2.8292660587658642,8,1,2,20,577052.6724161216,5.853068934243339,Male,Postgraduate,Rural,9.0,5.55019755295958,5.0069766331441965,Yes,Yes,No,Yes,Yes,No,59.168525485083364,Pass
96.78701301706118,62.3635304509793,65.70187294877881,83.98405419800679,37.92483381518417,55.640121581121235,6.901029458569385,0,73.33647411798776,65.21738631257828,1.710359046457313,3,5,2,19,539934.3515533665,20.76357309061362,Male,Postgraduate,Urban,4.427539197425159,3.587545437933198,2.726890759075867,Yes,Yes,Yes,No,No,No,79.52173654334334,Pass
79.90117146903481,43.374620659004755,49.43138516731295,64.36784765002864,30.89926866134735,44.58950971947726,4.667620012138405,0,64.46931174363692,49.51063643230854,1.7978372270201313,7,4,2,18,394920.2924485366,12.75521031794372,Male,Postgraduate,Urban,9.0,3.6381117386229356,4.7668647912641955,Yes,Yes,No,Yes,Yes,No,61.214876583817976,Pass
79.50711539416243,52.05808137173453,68.14080969916492,62.96374220199326,34.06597128186636,58.53497423847864,5.613633138359381,1,55.32611523999172,60.32176073313698,0.874865040338185,6,5,2,22,709726.5532659135,8.146977698767033,Female,School,Urban,4.9187655037456075,3.515030410256806,0.7079336475014237,Yes,Yes,No,Yes,Yes,Yes,60.85236326089522,Pass
84.33310716065102,49.46419724877676,61.781891755953936,63.60074257656179,30.0,59.04302125331813,4.90309972495751,1,56.14146732837488,66.77680216921497,3.3744945778966575,5,3,5,18,478661.25541112234,15.099141418096561,Male,Postgraduate,Rural,7.174967205444598,4.096122891449136,3.9482139424659763,No,Yes,No,Yes,Yes,No,69.75549936810522,Pass
57.917503233288464,58.38331856444602,40.75067063133079,46.68624700600484,36.83140966990387,40.0,5.389516552198678,0,40.0,51.62097074714245,2.4345097412656593,3,1,3,22,732283.5155433201,14.467671200160122,Female,Graduate,Urban,4.0,3.6974242333906044,3.777697331574939,Yes,No,No,Yes,No,No,68.14559251490316,Pass
90.58667681130403,63.4311285353965,67.3002991388904,64.22972121698909,42.262271655758155,57.27070951541074,6.836327004296469,1,58.973738524183915,69.50497066762523,3.8026073622388044,9,3,3,23,727645.9939082365,10.305271666215441,Male,Postgraduate,Urban,7.593712010251435,5.170713091228729,1.914251093815044,No,Yes,No,No,Yes,No,76.39900705366719,Pass
73.8635357019681,51.5507667888035,82.37798962573515,61.02053045752857,30.90567739264383,40.0,7.226717759772843,1,57.92200989879062,71.39352452247687,3.685648190482182,2,1,2,19,692686.6080828873,10.655971839436301,Female,School,Rural,7.256217154457488,8.227462544370274,1.7680299137170221,Yes,No,Yes,No,No,No,71.81175949181008,Pass
85.05720925861819,68.14755615347336,74.82221451591727,55.3903580702388,51.38273760446533,53.55413924301463,6.664395158108985,1,45.26711359717105,86.15850606449709,3.3441969451194935,5,2,2,20,416647.61853836046,9.324629207561324,Female,Postgraduate,Urban,9.0,3.607586517454637,0.9410909741667552,No,Yes,Yes,No,Yes,Yes,85.36509946775703,Pass
58.92214150439767,36.379276079791495,57.92512865973689,47.5479780803722,34.18283307790407,44.53673538661934,5.634438686740584,2,40.0,57.4940538941126,6.989160387081273,8,0,3,18,330180.9982632409,9.149958848964749,Male,Postgraduate,Rural,7.501630251222025,3.4335903793739364,1.9859905292415787,No,No,No,Yes,Yes,No,53.84054803016668,Pass
51.693618509759034,34.881258801819,45.95631522126701,45.11654725082906,30.0,40.81938068066047,4.0,1,59.47726258702984,50.16287156121076,4.235558270348316,11,2,2,24,492677.9203354657,5.831910651298948,Female,School,Rural,4.681891443736925,5.928926798983716,5.059495848626591,No,No,Yes,No,Yes,Yes,51.05224991138542,Pass
87.26834487037543,62.90558507621422,66.38927689151551,64.69715747250247,44.58768374053437,56.88277487082861,6.819543609087226,1,56.107366689063994,60.18011124570705,1.1091509840251528,4,1,1,22,500851.42965680966,7.24365157883702,Female,School,Urban,7.667328401056226,3.999959436137357,3.2682213737535784,Yes,No,No,No,No,No,74.032782884824,Pass
80.64614289146274,66.61783766626549,36.45916999614663,64.04837457132109,30.0,59.198224714215065,4.199058999522155,2,51.45285327979184,52.60014950559082,3.6881046718822037,5,2,1,20,423125.3532112103,9.844781759536836,Female,Postgraduate,Rural,5.731296443046709,3.3125147404508564,2.5533558902167504,No,No,Yes,Yes,No,Yes,56.460964744469806,Pass
61.46922668463735,50.89501637213271,41.16519388038296,41.08911793360639,32.16818764598497,40.0,4.20784482177655,0,42.81739946393095,58.161817421231326,2.918971885547266,5,0,5,24,704541.5948936313,8.16948906794078,Female,Postgraduate,Urban,9.0,5.442222229306597,1.329664376528193,Yes,Yes,Yes,No,Yes,Yes,52.74190761347452,Pass
61.95505378087958,49.159633408654805,43.46504082554698,41.607750250343955,42.534353579256184,40.0,5.411745176934069,0,40.0,44.286752224570996,0.9877041437602996,4,0,6,19,683936.2410096844,6.338501204828578,Male,School,Urban,7.2072484111215696,4.904498370834408,4.410749618569594,Yes,Yes,No,Yes,No,No,64.64580647979129,Pass
91.88152176622154,65.75385494162106,48.974068507568674,70.97408508353983,41.06482029953841,74.95726147396701,6.152078299697481,0,54.178903803997144,62.86804301332524,0.8675506798850381,2,3,1,18,652585.9793667712,18.737102628450295,Female,School,Rural,6.03098817219068,4.202406630127609,4.570721047522267,No,Yes,Yes,Yes,Yes,No,73.2314952990862,Pass
57.15882160699008,47.49717980840825,33.57907614238921,49.761022707240414,30.0,52.01362308236304,4.0,0,48.19019316735245,40.0,3.6798043759193533,5,2,6,21,787398.7221736243,12.188501451605248,Female,Postgraduate,Rural,8.186811183299909,6.826282563813038,4.098054816148693,No,No,Yes,Yes,No,No,42.95053308222313,Fail
99.64009429883944,71.3972798203377,52.957696585019306,61.624006420675634,66.05987930045006,46.58953716481154,5.958330298857006,0,48.32735835300978,61.388044670222065,4.046321302317848,8,0,4,24,547614.555108897,8.484096898095215,Male,School,Urban,6.6396571133151605,4.247465014389187,1.2118315873216887,Yes,Yes,No,Yes,No,Yes,80.38143246522307,Pass
61.49068898028197,38.654635189953694,47.58570948020956,51.69762673197275,42.745398635538656,44.28727800271866,4.362328288925884,0,57.39330740066764,58.204886252266846,1.4306142010132104,5,3,0,20,285260.54696655215,15.51656151492217,Male,Postgraduate,Rural,9.0,7.237164191537996,3.143917662947282,Yes,No,Yes,No,No,No,47.20157267768428,Fail
84.57587888412574,61.11416110354066,71.1619809831699,60.40070471625366,45.409095961981656,51.90435863206669,6.8708775997158895,0,56.78209618126975,75.45369489281362,4.455250579791967,9,0,3,18,779476.5081260776,8.181681720614039,Male,Postgraduate,Rural,4.800571254552869,5.632560768696046,3.531878853349868,Yes,No,No,Yes,No,Yes,81.70962683896632,Pass
70.07072286376523,43.45292444691711,64.61371504769068,52.69986339348377,40.18303955999065,53.632988113840796,6.029121666071738,2,45.22172774310443,64.93216111407142,3.427371595222925,2,1,5,24,596622.3523050499,7.386334333235522,Female,Graduate,Rural,5.6836818371125695,2.0653388395135663,3.2665556123469113,Yes,No,Yes,No,No,No,69.92586441616331,Pass
84.04781146623515,61.07734722294768,66.77892207384525,54.45684256140934,30.0,40.0,6.164696462535399,0,49.330903175282266,73.63058352937914,4.793788735413779,11,0,4,22,724524.168451175,4.956757380290739,Female,Graduate,Rural,8.011382620711723,5.758714966415701,0.5,Yes,No,No,No,No,No,79.52986925749929,Pass
66.83828996828711,46.257790449066334,41.81092506740094,45.825482296494016,30.0,40.0,4.0,0,47.98340268488256,48.198627584856624,4.634430597508865,4,1,2,21,592861.4450812297,9.094097469319498,Female,Postgraduate,Rural,5.918179204093515,4.11487070525904,3.607505784160005,Yes,No,Yes,No,Yes,No,61.02643439677326,Pass
72.55810640891559,73.84991682761225,35.84211758059554,62.553551764953085,45.550287111182136,44.47902275193745,5.56308603393477,0,56.34457018688806,55.696436956680515,2.7623446268955116,9,0,4,20,384343.5128286648,13.682410646447464,Male,School,Urban,7.901085641775261,2.460259248889399,0.5,No,No,No,No,No,Yes,54.490193626304006,Pass
75.61378763093582,55.049117508547795,39.58027496609326,58.15969495951656,36.14162971419311,49.817182872643215,4.5027542049778555,1,66.38252216824809,49.90215468081557,5.453399595153142,1,3,4,23,262982.53534072894,13.18054027060527,Male,School,Urban,7.473513716669878,4.99437194305243,5.687016137919392,No,No,No,Yes,Yes,Yes,59.21884872038359,Pass
59.96718816327791,34.74639636787404,34.288846533585655,44.297582902327626,30.0,40.0,4.0,0,48.38913893663077,40.0,1.3138258648192997,4,1,2,23,693914.9607639706,11.880679992237113,Female,Graduate,Urban,5.292010959002876,4.017134723429144,1.2542237592740983,Yes,Yes,Yes,No,Yes,Yes,44.579124732942645,Fail
86.11236518130188,60.59397742336573,55.08444038748948,64.46323715849407,30.0,57.04875413109153,5.932755348199158,0,59.98384129972311,73.49692532139511,6.585441757426043,4,2,3,21,422238.7507623706,11.056216175064247,Male,Graduate,Rural,7.031320438308608,9.400885798917976,5.240955197037857,Yes,No,Yes,Yes,No,No,81.57563379168249,Pass
67.30179650292622,54.535947866858834,50.148682746986175,55.53574032469846,40.80976566978378,45.79934586570367,5.1276746536458555,1,42.86969114519938,49.32417672074532,1.6818214792711577,4,3,4,20,711065.3464526735,8.099606752762469,Male,Postgraduate,Urban,6.306449471256245,4.206704109305063,2.7220614782716495,No,Yes,No,No,No,No,63.700385469374524,Pass
71.57100126989972,66.32951233116003,44.37950864416514,58.18316236207317,49.14694042494087,47.04038954131539,5.688707152001156,0,50.5183131623446,57.03254179594982,2.9279959024834796,7,2,1,23,101305.4758419409,18.16816257929916,Female,Postgraduate,Urban,5.5958361665859755,5.456617317552735,2.9518779274063154,Yes,Yes,Yes,No,No,No,72.95922242065392,Pass
60.08475938087231,41.33523642901364,50.44485253424962,46.53414256383301,42.616332190128034,45.9452542016453,4.141782348069573,0,45.57943884143358,45.41226428379934,2.149217552080856,3,5,4,24,634065.3771052812,22.49503872793446,Female,School,Rural,7.521543016263304,3.320666355078763,3.1642729152831475,Yes,Yes,Yes,No,Yes,No,53.35024270140745,Pass
40.0,30.0,31.677264972005272,40.650713776276675,30.0,40.24860746667682,4.0,1,40.0,42.17837167112552,2.434813518180391,6,3,4,19,617047.730522394,9.563545239751022,Female,Graduate,Rural,5.348914587173125,4.6891667650566715,2.8269488665857683,No,Yes,Yes,Yes,No,Yes,32.634658251940806,Fail
72.13458356099747,59.815446228046326,54.99293643205861,62.28744695104489,33.92796247458858,58.13834761750537,5.081870034627758,1,63.88394568557656,73.52692088608705,7.385330493770944,2,1,2,23,823530.0711842135,10.101947353837945,Female,Graduate,Rural,6.6563065885138295,6.115127549251536,0.5,Yes,Yes,No,Yes,Yes,Yes,66.88688553807789,Pass
100.0,58.955210352802794,84.40250552671205,77.89360420391277,30.0,66.25348282018517,6.754020099127451,1,60.495781970683936,78.5315760987158,2.305918968883383,10,2,5,22,420579.65158193547,1.0,Female,School,Rural,9.0,10.0,2.4854293383296353,No,No,No,Yes,Yes,Yes,73.28421214617275,Pass
86.76906431847036,58.572195059022334,52.597574465002026,66.12062750329974,37.794782342686304,54.46607050928866,5.437031360657579,2,53.43592211631849,62.93097977107369,4.276662558439382,5,2,2,22,495081.4464142308,10.142609613227153,Female,School,Rural,6.83991298930452,5.50053416065003,2.2650610492333243,Yes,Yes,No,No,No,Yes,63.741419606373235,Pass
74.71109430398408,52.765692698302495,60.74925708051334,61.89901367862563,43.86830986747887,53.806096050775885,6.546656696420649,0,50.583116648636334,62.30540042765953,2.6468956330703746,2,5,2,19,818835.463413611,6.327663145312777,Female,Graduate,Rural,5.666493687822104,1.9375587229531002,0.5,No,No,No,Yes,Yes,Yes,79.33685562529357,Pass
71.05663756187599,52.076914910724724,54.04708213045866,56.93951824592147,31.352006048893077,53.55858701714789,5.698612536333417,1,55.758385821169114,60.686872456278444,4.404825644381621,8,1,5,20,779310.567630888,16.194820238644034,Female,Postgraduate,Urban,4.262555928903216,8.073010454680823,1.8358987543381031,Yes,No,Yes,Yes,No,No,60.95925088226936,Pass
75.3369883921807,60.7155086919031,53.634179645220506,65.16149237716812,58.57686376349105,44.06851569590341,6.256080668990076,1,51.494639331539084,66.81377514270757,2.183760722443512,7,2,2,20,393344.53483241604,16.809831484941657,Female,Postgraduate,Rural,4.178468771104475,6.8602657071999085,2.9264630272554153,Yes,Yes,No,Yes,No,No,64.36035138154249,Pass
83.20678672762816,54.454997778285794,70.9369745816179,69.54168034650786,35.620239980655285,62.99801585943144,6.978137134666756,1,48.033508284272905,70.24982925727278,3.384198140488757,5,1,0,22,297257.8604006877,3.668306928732391,Female,Postgraduate,Rural,4.923389080628895,1.0,1.257454282917615,No,Yes,Yes,Yes,Yes,Yes,88.24349444702602,Pass
57.28780777036732,42.18285064488631,54.02721659630883,40.0,31.485648661240226,40.0,6.6119194299651936,1,44.61627185033199,56.098039590267334,3.9430474507091136,6,2,2,18,526717.7122609019,7.662851336926233,Male,School,Rural,6.10987871864808,1.9335715735967067,2.7902928910636873,Yes,No,No,No,No,Yes,68.04596277768533,Pass
91.71482542003308,64.91473242842474,58.149728563137224,61.59863559883121,33.0440148124021,54.651813915579325,6.1740175833573145,1,51.168204483326036,71.18471667674423,1.917282819995278,5,1,2,23,705841.3523363231,10.850124560522524,Female,School,Urban,4.0,4.088523220081942,2.799936238153513,No,Yes,No,Yes,Yes,No,68.97110610135437,Pass
85.73071973161866,62.6352154991215,61.9033619869729,60.102757001304525,44.87889206087513,52.18632506981358,6.937129335869648,0,45.60265217598007,56.599620135516794,7.136588886338387,2,1,6,24,640485.9637188338,17.44087271354016,Female,Graduate,Rural,6.252848737664977,3.121649327937349,2.596542976248559,Yes,No,Yes,No,Yes,Yes,92.80283991621907,Pass
85.77278588561902,62.24628892903479,66.56442765149302,71.87392095040175,30.0,47.102420444726924,6.946853456227361,0,57.21512688790363,69.41741187113826,4.0214115648506965,6,3,2,20,479079.8381308897,15.93962445171817,Female,School,Rural,4.3952698070790746,4.820141561070807,1.911675586053253,Yes,Yes,Yes,No,Yes,No,88.9176706572091,Pass
81.57713608214591,62.43432785106819,58.295070973169004,51.06983228010341,48.01018035074607,43.2167462454803,6.534486192865622,1,57.87320506837319,67.1959536646257,2.6610435682239357,7,2,3,19,940300.4039480384,16.37851244176177,Male,Graduate,Urban,6.326421008093297,3.9087741980278894,2.7464444686139613,Yes,Yes,Yes,Yes,Yes,No,81.18773580664437,Pass
75.29424986540985,61.9272659963798,62.79147573539439,60.46927662954285,47.95178500771118,64.11205357009852,7.1230568956088005,1,48.776115422723905,69.85625994900285,1.9541482247239612,3,0,8,22,443249.9839529388,9.173636159730385,Male,School,Urban,6.404727947019466,6.89313185258194,2.755869345545679,No,Yes,Yes,No,No,Yes,67.14524900494948,Pass
85.09291853950229,64.19682404890912,66.12231722977924,67.10284461530233,54.39242582403756,58.7596834656517,6.30630054844218,1,57.818698954603555,69.13425306864046,3.1375845354404728,8,1,5,24,586086.4219544397,16.58349478600408,Female,Graduate,Rural,7.064471510708132,7.135250970343015,0.8479921040739047,No,No,Yes,Yes,No,Yes,67.04425231371363,Pass
83.87721200612067,63.95501139174615,80.84580020753856,71.85258481508782,35.21325708490618,60.63832882002195,6.990698067996045,0,59.35363931606815,78.36491479842527,1.1760029840797956,3,1,3,19,271232.88590845955,1.4712314125259098,Female,Postgraduate,Rural,6.506137565919111,2.589456677563516,3.1773929808685195,No,No,No,No,No,No,87.32237861221351,Pass
69.68938933588464,39.15584826755896,37.99531170902714,55.04494336976646,30.0,49.13739186935384,4.017440755570235,1,40.40731689177687,40.0,5.673442895774914,7,0,2,19,369521.18928376905,12.782181910915126,Female,Postgraduate,Rural,5.395530631320193,9.060152495871655,4.779589199920034,Yes,No,No,No,No,No,42.64910694028424,Fail
66.39597340654649,50.239405637253334,49.933022816781246,42.074715650495236,39.65417585744403,40.78840973216424,4.9172715367407855,0,40.0,44.43714581283091,3.6468806586016207,2,2,0,20,507440.4018436548,10.264101763463703,Male,Postgraduate,Urban,5.040609366999353,7.901743775187565,1.7130201065506547,No,Yes,Yes,Yes,No,Yes,57.65849308251494,Pass
76.5278444289298,59.752767041370745,48.65807376368246,51.854006375714,44.389913331464925,50.43612656870799,5.579792466751747,0,40.0,65.10424301036053,2.8680208988829077,4,1,3,23,610834.1172867033,18.20331689327047,Female,Graduate,Urban,4.448593575245873,1.0,3.7926729825452408,No,No,Yes,No,Yes,Yes,80.86421813693349,Pass
98.23530227242782,74.77271092002029,77.89402103146853,65.4907429374147,42.94123235093336,56.01931337098411,8.414710990100946,0,64.08376327969675,74.5271363558274,4.568966781535069,2,1,5,19,100000.0,7.135727321100216,Male,Graduate,Rural,8.491556898154121,3.1949663902862726,1.5202267932410383,Yes,Yes,No,Yes,No,Yes,97.04853367811307,Pass
56.41339386519149,38.30923012524454,30.0,40.72376794130206,30.0,40.12853196740375,4.0,0,40.0,40.0,1.9177278328710488,5,0,3,22,345987.39595123066,13.8795240917208,Female,Postgraduate,Urban,8.020588007440443,2.7120779146740377,2.896911587848556,Yes,No,No,Yes,Yes,No,46.851617279479036,Fail
52.9871210137134,36.51995840911888,45.904755761162576,40.81067373763189,30.0,47.70844380667367,4.0,0,55.02728332532576,41.71757928772869,1.266060620354344,7,7,2,18,100000.0,20.359121169562897,Male,School,Urban,5.88629084506944,3.0590576139090766,1.8092928774127879,Yes,Yes,No,Yes,No,Yes,49.00772292436592,Fail
77.47141261854775,51.89004216885986,52.055933888572625,51.07189814943602,34.914027874836556,51.895023316145114,5.284454304634913,1,40.895143444614696,66.49504370797271,2.8048003924068934,4,3,1,22,172237.26898929034,9.552313564147404,Male,Graduate,Rural,6.538101522316369,1.0,0.9572907339744803,Yes,No,Yes,No,Yes,Yes,68.72007833196585,Pass
75.76331552784028,59.74930051583491,49.904536431886044,68.32895480405422,36.31621556580942,73.70496513838526,5.368532634373463,0,53.651142120224044,59.349050186808185,3.191315474204386,7,6,6,21,810497.1595355843,12.174271326668652,Male,School,Rural,6.392061052326732,5.339889540494482,2.495854645930354,Yes,No,No,No,Yes,Yes,65.11542852122726,Pass
77.60012496555612,64.83112341872734,43.97509919220461,50.0431178722222,50.010236960960135,41.09387214766746,4.483308216539855,1,55.77081267626506,57.54037252817358,3.7958793098891546,6,5,6,22,369604.98274404195,9.818619998434846,Female,Postgraduate,Urban,8.387286602931274,3.4213324383256696,3.211531320665163,Yes,Yes,No,Yes,No,No,68.81894268648354,Pass
78.6592979686275,53.93589792284369,54.477784217597815,69.48423254507661,37.00218244847075,70.64452308107337,5.130620285672604,0,67.99322526053822,63.69403628257664,0.7855831253516596,9,3,6,21,951637.4147428217,6.8400576341549435,Male,Postgraduate,Urban,5.910768057764957,6.0951949816020115,3.14074998992756,No,No,No,No,Yes,Yes,65.43922163525869,Pass
71.65196618047793,60.25487821730315,65.41878332021992,63.45251754640993,30.59936650823949,51.01797219759238,6.627369697994905,1,58.4553691895251,80.77567577441064,2.315524754971152,9,2,3,20,249921.47155027572,7.6044654113134245,Female,School,Rural,4.0,9.728668715120364,1.7023374626026233,Yes,No,No,Yes,Yes,No,65.344356435022,Pass
97.34795157903123,69.39660942073549,71.02428169107552,79.4316839531451,31.186347339671514,70.66674404295885,7.739817931056873,0,60.74950655689818,77.64458271825403,0.5,5,3,2,21,665395.9416287142,12.58679760103962,Male,Graduate,Rural,7.295254634716992,8.32625579694741,1.7478100638414769,No,No,Yes,Yes,No,No,79.7698849557221,Pass
50.98644032285227,39.59757797641187,47.417990388598724,40.0,30.0,41.39485917542859,4.0,0,49.214973874095534,46.24326741271428,1.2264762436408625,5,1,1,18,551304.5507805743,7.403769287449741,Female,School,Urban,4.2667644247681995,3.7233373347015206,3.910613861975642,No,Yes,Yes,Yes,No,Yes,38.789014992473966,Fail
62.57254462829631,45.852452938434034,65.31857222805536,51.197937394045724,51.655570121194714,42.89368676380975,4.978910058709047,0,45.453627796844145,64.76507647137284,4.072892300550607,3,4,1,24,510882.38295674085,10.938302152284198,Male,Postgraduate,Urban,8.104330701592986,4.906061641337314,1.5173758799525014,No,Yes,No,Yes,Yes,Yes,61.629344220212026,Pass
73.45117859776428,60.04359807547583,58.38082193677254,47.47422708358067,46.80837303674768,43.50716733171019,5.936337901971085,0,40.0,54.77613559463479,4.441538712862102,1,3,3,24,222867.1059561933,6.179268891130343,Female,School,Rural,4.996509466370636,6.379690668828289,3.269782689326467,No,No,No,No,Yes,Yes,71.49351869839842,Pass
50.35216783268749,42.815923233909054,35.140913370623466,46.622866728117486,32.19845267614552,47.76105999720504,4.0,1,50.299011540921946,44.25699386265264,1.28699319703047,5,4,4,20,423223.8672211778,15.209491915232825,Female,Graduate,Urban,7.0349898469931,8.701342580545237,1.0788158063790267,No,Yes,No,Yes,Yes,No,39.76001790304531,Fail
72.36218393351893,71.62391378129246,59.70794170861521,55.135635282709366,46.521060851289036,44.84688283629605,6.34410767300182,1,48.952442377391385,82.6296736746923,2.5130931763884363,10,1,2,24,501700.142771495,13.641047278605775,Male,Postgraduate,Urban,6.111600860182905,5.151794071802165,1.985365018249754,Yes,No,Yes,Yes,No,Yes,74.74916829121507,Pass
99.92205248592028,63.135434347573565,67.50637265270527,72.08019523803739,40.90211708896465,72.6804569477158,5.664069320238246,1,54.504465591006735,71.26738788025405,3.038409232691991,6,1,5,24,435248.1225994719,4.4764778312275055,Female,School,Urban,6.168150346700082,2.6946789480910662,0.5,No,No,Yes,No,Yes,Yes,80.10718753000944,Pass
75.31329732443943,59.33279201090346,51.90941642791394,49.15309420051372,49.937243073414834,40.0,6.246641071862103,1,44.60459355690105,61.26777015635459,4.617165208263166,7,1,5,18,589360.3214645423,7.837275804658136,Male,School,Urban,7.398809111725616,6.326262846357741,3.253918341086844,Yes,Yes,No,Yes,Yes,Yes,64.12800501523569,Pass
78.46051358578025,52.842700072976044,43.800405834567314,42.57981667964305,32.780854108558174,50.70200200008475,4.447489718201966,3,40.0,53.44537219591671,5.293642299775485,3,2,3,24,405634.27415621583,6.845716324689805,Male,School,Urban,6.698412563785446,2.4776742380609766,2.463011711757405,Yes,No,No,Yes,Yes,No,67.04899724764454,Pass
